timestamp,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,datetime
1747201067.926,23.09476620520465,36.801962450227386,-8.562150199090445,27.75196245022739,57.071776483931274,-48.72513992036382,185.65084130474986,108.90270988054573,155.99205810722586,-155.8115887350682,-2.0628037549772613,122.96,2025-05-14 14:37:47.926
1747201067.936,23.086355007119128,36.792616674576806,-8.59953330169277,27.74261667457681,57.115701629489,-48.710186679322895,185.6611216579655,108.88028001898434,156.10607657016294,-155.80878500237304,-2.0637383325423193,122.96,2025-05-14 14:37:47.936
1747201067.946,23.077943809033606,36.783270898926226,-8.636916404295095,27.733270898926225,57.15962677504673,-48.69523343828196,185.67140201118116,108.85785015742294,156.22009503310005,-155.80598126967786,-2.0646729101073773,122.96,2025-05-14 14:37:47.946
1747201067.956,23.06953261094808,36.773925123275646,-8.67429950689742,27.723925123275645,57.20355192060447,-48.68028019724103,185.68168236439678,108.83542029586155,156.33411349603713,-155.80317753698267,-2.0656074876724353,122.96,2025-05-14 14:37:47.956
1747201067.966,23.06112141286256,36.76457934762506,-8.711682609499745,27.714579347625065,57.2474770661622,-48.665326956200104,185.69196271761243,108.81299043430016,156.44813195897422,-155.80037380428752,-2.0665420652374937,122.96,2025-05-14 14:37:47.966
1747201067.976,23.052710214777036,36.75523357197448,-8.74906571210207,27.705233571974482,57.29140221171993,-48.65037371515917,185.70224307082808,108.79056057273876,156.56215042191133,-155.79757007159233,-2.0674766428025517,122.96,2025-05-14 14:37:47.976
1747201067.986,23.04429901669151,36.7458877963239,-8.786448814704395,27.695887796323902,57.33532735727766,-48.63542047411824,185.7125234240437,108.76813071117736,156.6761688848484,-155.79476633889718,-2.0684112203676097,122.96,2025-05-14 14:37:47.986
1747201067.996,23.03588781860599,36.73654202067332,-8.82383191730672,27.68654202067332,57.37925250283539,-48.62046723307731,185.72280377725934,108.74570084961597,156.7901873477855,-155.791962606202,-2.0693457979326677,122.96,2025-05-14 14:37:47.996
1747201068.003,23.03,36.73,-8.85,27.68,57.41,-48.61,185.73,108.73,156.87,-155.79,-2.07,122.96,2025-05-14 14:37:48.003
1747201068.013,23.027894739483862,36.72736842435482,-8.859473672322622,27.677368424354828,57.421578932838756,-48.60578947896772,185.73263157564517,108.72421053358062,156.89999996235497,-155.78894736974192,-2.0705263151290345,122.95947368487096,2025-05-14 14:37:48.013
1747201068.023,23.025789478967724,36.724736848709654,-8.868947344645246,27.674736848709653,57.43315786567752,-48.601578957935445,185.73526315129033,108.71842106716124,156.92999992470996,-155.78789473948385,-2.071052630258069,122.95894736974192,2025-05-14 14:37:48.023
1747201068.033,23.023684218451585,36.72210527306448,-8.878421016967868,27.67210527306448,57.44473679851628,-48.59736843690317,185.7378947269355,108.71263160074186,156.95999988706492,-155.78684210922577,-2.071578945387104,122.95842105461288,2025-05-14 14:37:48.033
1747201068.043,23.021578957935446,36.7194736974193,-8.88789468929049,27.669473697419306,57.45631573135504,-48.59315791587089,185.7405263025807,108.70684213432249,156.9899998494199,-155.78578947896773,-2.0721052605161385,122.95789473948386,2025-05-14 14:37:48.043
1747201068.053,23.019473697419308,36.716842121774135,-8.897368361613115,27.666842121774135,57.46789466419381,-48.58894739483861,185.74315787822584,108.7010526679031,157.01999981177485,-155.78473684870966,-2.0726315756451728,122.95736842435483,2025-05-14 14:37:48.053
1747201068.063,23.01736843690317,36.71421054612896,-8.906842033935737,27.66421054612896,57.479473597032566,-48.58473687380634,185.74578945387103,108.69526320148373,157.04999977412984,-155.78368421845158,-2.0731578907742074,122.95684210922579,2025-05-14 14:37:48.063
1747201068.073,23.01526317638703,36.711578970483785,-8.91631570625836,27.661578970483788,57.491052529871325,-48.580526352774065,185.7484210295162,108.68947373506434,157.0799997364848,-155.7826315881935,-2.073684205903242,122.95631579409675,2025-05-14 14:37:48.073
1747201068.083,23.01315791587089,36.70894739483862,-8.925789378580983,27.658947394838616,57.50263146271009,-48.57631583174179,185.7510526051614,108.68368426864495,157.10999969883977,-155.78157895793544,-2.0742105210322768,122.95578947896772,2025-05-14 14:37:48.083
1747201068.093,23.011052655354753,36.70631581919344,-8.935263050903606,27.65631581919344,57.51421039554885,-48.57210531070951,185.75368418080654,108.67789480222558,157.13999966119476,-155.78052632767736,-2.0747368361613114,122.95526316383868,2025-05-14 14:37:48.093
1747201068.103,23.008947394838614,36.70368424354827,-8.944736723226228,27.65368424354827,57.52578932838761,-48.56789478967723,185.75631575645173,108.6721053358062,157.16999962354973,-155.77947369741932,-2.075263151290346,122.95473684870966,2025-05-14 14:37:48.103
1747201068.113,23.006842134322476,36.70105266790309,-8.954210395548852,27.651052667903095,57.537368261226376,-48.563684268644955,185.7589473320969,108.66631586938682,157.1999995859047,-155.77842106716125,-2.075789466419381,122.95421053358062,2025-05-14 14:37:48.113
